NUTS_ID,NUTS_NAME,country,year,infra_km,pop_density,expenditure_mEUR,mean_elevation_m,elevation_std,dist_to_river_km
UKJ4,UKJ4,UK,2015,1038.44,1048.75,1267.34,63.9,51.16,80.0
UKJ4,UKJ4,UK,2016,1063.31,1047.38,1523.84,63.9,51.16,34.09
UKJ4,UKJ4,UK,2017,1108.26,1074.65,1459.97,63.9,51.16,77.28
UKJ4,UKJ4,UK,2018,1158.95,1055.09,1459.89,63.9,51.16,52.04
UKJ4,UKJ4,UK,2019,1097.3,1080.77,1503.07,63.9,51.16,72.63
UKJ4,UKJ4,UK,2020,1152.77,1085.31,1614.82,63.9,51.16,35.74
UKJ4,UKJ4,UK,2021,1136.58,1077.12,1524.73,63.9,51.16,39.13
FRK1,FRK1,FR,2015,407.32,1461.87,1017.42,664.5,312.29,20.92
FRK1,FRK1,FR,2016,425.18,1460.36,1118.67,664.5,312.29,55.81
FRK1,FRK1,FR,2017,416.03,1464.71,1022.91,664.5,312.29,59.17
FRK1,FRK1,FR,2018,389.84,1478.34,1059.99,664.5,312.29,134.33
FRK1,FRK1,FR,2019,367.77,1479.54,1152.39,664.5,312.29,48.15
FRK1,FRK1,FR,2020,467.58,1490.1,1204.9,664.5,312.29,7.75
FRK1,FRK1,FR,2021,385.95,1493.33,1161.94,664.5,312.29,53.02
EL62,EL62,EL,2015,810.97,488.7,229.89,256.16,262.2,146.24
EL62,EL62,EL,2016,839.87,475.92,301.05,256.16,262.2,36.24
EL62,EL62,EL,2017,889.59,511.23,343.57,256.16,262.2,91.1
EL62,EL62,EL,2018,904.78,496.01,310.52,256.16,262.2,110.94
EL62,EL62,EL,2019,885.89,509.67,290.09,256.16,262.2,4.55
EL62,EL62,EL,2020,910.16,519.1,297.83,256.16,262.2,143.0
EL62,EL62,EL,2021,912.81,521.59,251.94,256.16,262.2,81.72
UKJ1,UKJ1,UK,2015,1069.92,369.12,1289.25,102.33,43.61,105.6
UKJ1,UKJ1,UK,2016,1083.68,362.82,1412.94,102.33,43.61,143.2
UKJ1,UKJ1,UK,2017,1110.12,370.79,1475.58,102.33,43.61,10.21
UKJ1,UKJ1,UK,2018,1088.92,370.02,1556.36,102.33,43.61,128.75
UKJ1,UKJ1,UK,2019,1134.92,376.73,1570.73,102.33,43.61,103.09
UKJ1,UKJ1,UK,2020,1132.95,381.0,1475.1,102.33,43.61,104.01
UKJ1,UKJ1,UK,2021,1128.27,376.93,1653.7,102.33,43.61,121.74
FRG0,FRG0,FR,2015,1011.11,1102.8,949.2,76.0,54.5,91.45
FRG0,FRG0,FR,2016,1088.06,1117.04,1027.07,76.0,54.5,50.07
FRG0,FRG0,FR,2017,1033.03,1116.36,1076.9,76.0,54.5,85.4
FRG0,FRG0,FR,2018,1106.42,1135.21,999.21,76.0,54.5,27.26
FRG0,FRG0,FR,2019,1104.85,1097.54,1130.09,76.0,54.5,38.72
FRG0,FRG0,FR,2020,1085.0,1122.31,1127.77,76.0,54.5,116.38
FRG0,FRG0,FR,2021,1138.17,1134.78,1222.14,76.0,54.5,17.09
FRF3,FRF3,FR,2015,1214.84,868.52,1111.79,319.28,128.16,79.31
FRF3,FRF3,FR,2016,1216.39,875.62,1030.85,319.28,128.16,43.9
FRF3,FRF3,FR,2017,1201.36,872.31,1074.07,319.28,128.16,103.75
FRF3,FRF3,FR,2018,1222.51,891.99,1101.45,319.28,128.16,70.09
FRF3,FRF3,FR,2019,1281.15,894.93,1088.89,319.28,128.16,130.2
FRF3,FRF3,FR,2020,1274.32,907.43,1137.61,319.28,128.16,57.76
FRF3,FRF3,FR,2021,1255.06,902.18,1217.39,319.28,128.16,125.25
UKK4,UKK4,UK,2015,991.23,1117.56,1289.66,153.15,104.51,51.14
UKK4,UKK4,UK,2016,1000.52,1113.06,1436.43,153.15,104.51,146.17
UKK4,UKK4,UK,2017,1016.04,1125.13,1492.58,153.15,104.51,97.1
UKK4,UKK4,UK,2018,1021.08,1117.08,1452.63,153.15,104.51,54.34
UKK4,UKK4,UK,2019,1018.17,1136.75,1564.24,153.15,104.51,68.9
UKK4,UKK4,UK,2020,1027.0,1130.54,1599.99,153.15,104.51,96.16
UKK4,UKK4,UK,2021,1038.26,1145.06,1504.41,153.15,104.51,9.91
LV00,LV00,LV,2015,1132.62,740.94,1255.85,91.26,53.38,99.33
LV00,LV00,LV,2016,1107.24,740.09,1311.38,91.26,53.38,98.33
LV00,LV00,LV,2017,1137.0,735.54,1364.62,91.26,53.38,130.45
LV00,LV00,LV,2018,1155.71,747.83,1387.93,91.26,53.38,100.61
LV00,LV00,LV,2019,1168.43,736.26,1502.16,91.26,53.38,63.2
LV00,LV00,LV,2020,1191.33,729.64,1496.05,91.26,53.38,51.36
LV00,LV00,LV,2021,1228.63,740.28,1550.97,91.26,53.38,113.5
UKK2,UKK2,UK,2015,911.71,310.08,1372.36,98.44,89.4,2.62
UKK2,UKK2,UK,2016,913.55,294.14,1371.34,98.44,89.4,52.44
UKK2,UKK2,UK,2017,949.49,286.05,1472.09,98.44,89.4,3.99
UKK2,UKK2,UK,2018,951.13,317.05,1557.58,98.44,89.4,101.28
UKK2,UKK2,UK,2019,953.34,298.76,1462.62,98.44,89.4,18.92
UKK2,UKK2,UK,2020,958.24,298.0,1503.84,98.44,89.4,15.85
UKK2,UKK2,UK,2021,969.74,310.77,1666.08,98.44,89.4,92.74
HU12,HU12,HU,2015,1226.62,1250.39,934.77,160.16,90.69,96.07
HU12,HU12,HU,2016,1215.21,1260.46,927.79,160.16,90.69,24.98
HU12,HU12,HU,2017,1207.35,1259.1,978.42,160.16,90.69,35.31
HU12,HU12,HU,2018,1259.08,1273.71,954.62,160.16,90.69,113.85
HU12,HU12,HU,2019,1233.94,1288.91,1004.64,160.16,90.69,21.99
HU12,HU12,HU,2020,1220.02,1293.13,1055.07,160.16,90.69,89.05
HU12,HU12,HU,2021,1242.59,1284.6,1112.23,160.16,90.69,67.2
UKK1,UKK1,UK,2015,1157.09,442.94,1289.91,115.01,63.28,84.69
UKK1,UKK1,UK,2016,1179.44,452.92,1423.12,115.01,63.28,15.52
UKK1,UKK1,UK,2017,1172.77,463.96,1452.27,115.01,63.28,25.31
UKK1,UKK1,UK,2018,1191.71,464.21,1487.25,115.01,63.28,45.24
UKK1,UKK1,UK,2019,1216.18,455.69,1473.66,115.01,63.28,13.95
UKK1,UKK1,UK,2020,1257.11,460.3,1503.98,115.01,63.28,14.64
UKK1,UKK1,UK,2021,1244.19,461.23,1655.6,115.01,63.28,98.37
EL63,EL63,EL,2015,996.68,1016.47,316.41,455.27,426.41,5.85
EL63,EL63,EL,2016,1023.25,1034.4,347.45,455.27,426.41,148.74
EL63,EL63,EL,2017,1011.55,1045.67,250.99,455.27,426.41,101.14
EL63,EL63,EL,2018,981.03,1053.75,294.17,455.27,426.41,117.1
EL63,EL63,EL,2019,1027.74,1048.77,349.92,455.27,426.41,94.6
EL63,EL63,EL,2020,981.77,1036.78,373.41,455.27,426.41,140.43
EL63,EL63,EL,2021,1020.08,1064.97,357.52,455.27,426.41,37.93
ES13,ES13,ES,2015,630.55,1384.0,3927.62,593.43,452.66,38.57
ES13,ES13,ES,2016,687.56,1362.66,4016.14,593.43,452.66,35.25
ES13,ES13,ES,2017,641.29,1373.07,4204.75,593.43,452.66,89.41
ES13,ES13,ES,2018,649.49,1394.96,4201.05,593.43,452.66,99.43
ES13,ES13,ES,2019,637.89,1411.99,4352.64,593.43,452.66,20.36
ES13,ES13,ES,2020,654.37,1395.83,4454.27,593.43,452.66,122.39
ES13,ES13,ES,2021,660.98,1403.68,4574.0,593.43,452.66,51.33
EL65,EL65,EL,2015,726.21,630.25,319.8,548.94,400.94,10.51
EL65,EL65,EL,2016,752.08,640.46,347.96,548.94,400.94,66.88
EL65,EL65,EL,2017,737.2,652.49,340.86,548.94,400.94,26.09
EL65,EL65,EL,2018,785.7,631.67,293.41,548.94,400.94,80.22
EL65,EL65,EL,2019,733.68,648.56,319.51,548.94,400.94,122.41
EL65,EL65,EL,2020,800.48,648.67,366.28,548.94,400.94,61.64
EL65,EL65,EL,2021,773.33,671.35,393.89,548.94,400.94,62.61
EL61,EL61,EL,2015,511.07,1110.01,177.22,493.09,465.7,24.38
EL61,EL61,EL,2016,528.51,1125.24,258.38,493.09,465.7,1.29
EL61,EL61,EL,2017,554.25,1120.98,279.43,493.09,465.7,68.31
EL61,EL61,EL,2018,539.92,1126.06,386.0,493.09,465.7,66.4
EL61,EL61,EL,2019,534.82,1122.65,350.2,493.09,465.7,121.97
EL61,EL61,EL,2020,517.05,1141.21,351.95,493.09,465.7,124.49
EL61,EL61,EL,2021,523.56,1127.16,301.34,493.09,465.7,130.05
ES21,ES21,ES,2015,842.91,747.32,3824.64,471.72,271.59,53.81
ES21,ES21,ES,2016,792.09,747.58,4140.67,471.72,271.59,137.51
ES21,ES21,ES,2017,782.34,747.26,4188.25,471.72,271.59,107.8
ES21,ES21,ES,2018,800.99,779.61,4227.31,471.72,271.59,36.87
ES21,ES21,ES,2019,774.6,754.45,4383.27,471.72,271.59,142.84
ES21,ES21,ES,2020,890.15,766.21,4414.76,471.72,271.59,56.37
ES21,ES21,ES,2021,835.26,766.82,4544.96,471.72,271.59,67.03
FRI1,FRI1,FR,2015,826.88,270.74,999.0,152.69,241.7,106.56
FRI1,FRI1,FR,2016,831.08,238.65,975.35,152.69,241.7,87.87
FRI1,FRI1,FR,2017,851.11,271.0,1014.55,152.69,241.7,36.82
FRI1,FRI1,FR,2018,858.38,274.83,1149.14,152.69,241.7,133.87
FRI1,FRI1,FR,2019,885.42,266.52,1098.89,152.69,241.7,37.24
FRI1,FRI1,FR,2020,873.49,281.45,1124.2,152.69,241.7,42.19
FRI1,FRI1,FR,2021,832.31,257.03,1163.98,152.69,241.7,2.95
FRK2,FRK2,FR,2015,190.34,40.01,1033.23,797.6,651.28,21.99
FRK2,FRK2,FR,2016,243.04,25.56,1012.9,797.6,651.28,93.38
FRK2,FRK2,FR,2017,236.02,20.87,995.04,797.6,651.28,115.46
FRK2,FRK2,FR,2018,222.64,43.39,1091.36,797.6,651.28,115.78
FRK2,FRK2,FR,2019,254.51,40.66,1125.78,797.6,651.28,136.16
FRK2,FRK2,FR,2020,253.85,36.73,1186.24,797.6,651.28,127.52
FRK2,FRK2,FR,2021,224.77,32.22,1186.23,797.6,651.28,7.48
EL64,EL64,EL,2015,638.97,879.4,283.81,510.59,453.88,99.89
EL64,EL64,EL,2016,620.05,897.66,247.07,510.59,453.88,102.67
EL64,EL64,EL,2017,687.73,896.82,295.88,510.59,453.88,72.79
EL64,EL64,EL,2018,706.73,875.64,310.0,510.59,453.88,91.97
EL64,EL64,EL,2019,697.72,881.71,313.31,510.59,453.88,94.02
EL64,EL64,EL,2020,731.07,887.73,164.97,510.59,453.88,113.02
EL64,EL64,EL,2021,718.62,899.72,273.99,510.59,453.88,81.94
TR61,TR61,TR,2015,473.68,1280.5,3251.57,1091.7,563.96,131.21
TR61,TR61,TR,2016,515.21,1282.67,3382.6,1091.7,563.96,53.41
TR61,TR61,TR,2017,484.08,1289.04,3504.32,1091.7,563.96,95.88
TR61,TR61,TR,2018,536.86,1292.44,3579.44,1091.7,563.96,19.07
TR61,TR61,TR,2019,549.11,1296.69,3651.9,1091.7,563.96,105.05
TR61,TR61,TR,2020,511.27,1317.59,3830.73,1091.7,563.96,140.42
TR61,TR61,TR,2021,529.18,1327.8,3861.82,1091.7,563.96,80.35
TRA2,TRA2,TR,2015,925.9,738.66,3113.07,2069.99,355.04,127.02
TRA2,TRA2,TR,2016,934.91,765.03,3365.0,2069.99,355.04,85.92
TRA2,TRA2,TR,2017,891.67,764.42,3435.69,2069.99,355.04,72.97
TRA2,TRA2,TR,2018,941.8,757.76,3522.16,2069.99,355.04,69.1
TRA2,TRA2,TR,2019,957.54,769.47,3567.07,2069.99,355.04,82.76
TRA2,TRA2,TR,2020,959.99,747.92,3757.74,2069.99,355.04,38.73
TRA2,TRA2,TR,2021,1003.17,769.48,3781.06,2069.99,355.04,113.93
FRJ2,FRJ2,FR,2015,706.52,65.57,985.92,494.97,470.76,50.81
FRJ2,FRJ2,FR,2016,700.1,54.56,1019.34,494.97,470.76,131.16
FRJ2,FRJ2,FR,2017,761.56,65.02,1023.58,494.97,470.76,47.88
FRJ2,FRJ2,FR,2018,755.59,38.79,1131.52,494.97,470.76,81.72
FRJ2,FRJ2,FR,2019,757.84,61.56,1075.18,494.97,470.76,98.84
FRJ2,FRJ2,FR,2020,759.8,54.04,1160.45,494.97,470.76,45.01
FRJ2,FRJ2,FR,2021,823.19,48.16,1150.19,494.97,470.76,56.4
TR63,TR63,TR,2015,532.8,141.53,3264.83,996.82,627.01,95.61
TR63,TR63,TR,2016,484.92,149.38,3329.45,996.82,627.01,131.39
TR63,TR63,TR,2017,485.85,130.4,3492.19,996.82,627.01,76.84
TR63,TR63,TR,2018,569.44,134.34,3571.9,996.82,627.01,81.03
TR63,TR63,TR,2019,522.65,146.08,3711.98,996.82,627.01,20.41
TR63,TR63,TR,2020,500.72,140.73,3710.37,996.82,627.01,55.85
TR63,TR63,TR,2021,488.98,137.96,3776.62,996.82,627.01,61.11
TR71,TR71,TR,2015,682.27,1288.7,3339.92,1219.94,368.44,84.24
TR71,TR71,TR,2016,670.92,1259.29,3413.5,1219.94,368.44,31.52
TR71,TR71,TR,2017,640.79,1263.7,3516.62,1219.94,368.44,20.34
TR71,TR71,TR,2018,711.42,1268.81,3626.69,1219.94,368.44,140.62
TR71,TR71,TR,2019,723.12,1274.57,3688.31,1219.94,368.44,36.52
TR71,TR71,TR,2020,698.88,1294.38,3772.75,1219.94,368.44,60.38
TR71,TR71,TR,2021,705.72,1297.94,3892.65,1219.94,368.44,13.56
HR03,HR03,HR,2015,562.94,85.17,890.44,466.04,362.07,60.15
HR03,HR03,HR,2016,655.96,89.68,896.06,466.04,362.07,54.98
HR03,HR03,HR,2017,637.16,86.5,925.73,466.04,362.07,119.77
HR03,HR03,HR,2018,604.92,103.28,930.52,466.04,362.07,94.23
HR03,HR03,HR,2019,629.86,92.55,1064.11,466.04,362.07,86.78
HR03,HR03,HR,2020,647.61,106.77,1003.5,466.04,362.07,126.47
HR03,HR03,HR,2021,616.44,112.2,1115.94,466.04,362.07,130.02
TRC1,TRC1,TR,2015,771.02,1121.83,3342.62,826.3,347.25,25.02
TRC1,TRC1,TR,2016,825.56,1130.35,3366.32,826.3,347.25,26.1
TRC1,TRC1,TR,2017,788.22,1138.08,3358.66,826.3,347.25,92.94
TRC1,TRC1,TR,2018,851.02,1137.41,3548.02,826.3,347.25,127.73
TRC1,TRC1,TR,2019,821.65,1138.3,3726.04,826.3,347.25,147.21
TRC1,TRC1,TR,2020,829.17,1137.91,3693.06,826.3,347.25,139.26
TRC1,TRC1,TR,2021,884.37,1150.26,3824.45,826.3,347.25,88.63
TR62,TR62,TR,2015,201.51,555.7,3293.64,844.62,694.37,124.03
TR62,TR62,TR,2016,225.55,566.01,3324.21,844.62,694.37,85.32
TR62,TR62,TR,2017,201.55,563.2,3521.23,844.62,694.37,144.99
TR62,TR62,TR,2018,149.21,566.43,3592.53,844.62,694.37,47.96
TR62,TR62,TR,2019,181.18,564.19,3652.75,844.62,694.37,108.68
TR62,TR62,TR,2020,217.81,566.66,3726.35,844.62,694.37,116.69
TR62,TR62,TR,2021,103.69,566.26,3756.56,844.62,694.37,56.43
SE22,SE22,SE,2015,1140.6,1220.92,336.18,73.24,48.27,100.61
SE22,SE22,SE,2016,1192.23,1213.51,467.86,73.24,48.27,86.58
SE22,SE22,SE,2017,1240.53,1226.98,477.5,73.24,48.27,92.72
SE22,SE22,SE,2018,1334.62,1241.54,454.01,73.24,48.27,29.0
SE22,SE22,SE,2019,1249.52,1240.22,529.2,73.24,48.27,70.0
SE22,SE22,SE,2020,1277.72,1265.27,432.75,73.24,48.27,111.71
SE22,SE22,SE,2021,1282.08,1249.3,505.02,73.24,48.27,69.11
TR52,TR52,TR,2015,633.73,985.44,3296.3,1229.69,328.5,62.66
TR52,TR52,TR,2016,660.03,976.56,3372.92,1229.69,328.5,106.46
TR52,TR52,TR,2017,680.35,984.79,3456.34,1229.69,328.5,5.63
TR52,TR52,TR,2018,702.02,990.87,3568.52,1229.69,328.5,68.73
TR52,TR52,TR,2019,699.81,996.0,3684.45,1229.69,328.5,9.73
TR52,TR52,TR,2020,643.75,997.22,3639.12,1229.69,328.5,87.32
TR52,TR52,TR,2021,647.88,993.88,3838.84,1229.69,328.5,75.56
HR02,HR02,HR,2015,1130.2,528.09,917.86,187.2,144.27,145.18
HR02,HR02,HR,2016,1118.52,532.4,894.2,187.2,144.27,37.0
HR02,HR02,HR,2017,1123.45,547.84,910.06,187.2,144.27,83.59
HR02,HR02,HR,2018,1107.34,538.22,929.02,187.2,144.27,62.05
HR02,HR02,HR,2019,1148.55,539.48,1051.4,187.2,144.27,148.6
HR02,HR02,HR,2020,1155.13,515.79,991.36,187.2,144.27,128.54
HR02,HR02,HR,2021,1109.38,543.7,1068.86,187.2,144.27,30.53
ES11,ES11,ES,2015,808.49,492.68,3886.63,505.59,304.05,7.17
ES11,ES11,ES,2016,822.34,484.12,3938.71,505.59,304.05,63.72
ES11,ES11,ES,2017,788.83,497.88,4108.55,505.59,304.05,114.29
ES11,ES11,ES,2018,819.06,492.91,4200.72,505.59,304.05,39.34
ES11,ES11,ES,2019,816.09,483.51,4340.95,505.59,304.05,142.13
ES11,ES11,ES,2020,802.42,506.62,4547.92,505.59,304.05,141.19
ES11,ES11,ES,2021,852.99,500.57,4636.93,505.59,304.05,116.2
TR83,TR83,TR,2015,1034.91,190.66,3218.45,873.82,406.74,40.33
TR83,TR83,TR,2016,985.6,186.53,3394.66,873.82,406.74,72.63
TR83,TR83,TR,2017,993.97,192.56,3432.55,873.82,406.74,126.16
TR83,TR83,TR,2018,1021.28,189.89,3588.99,873.82,406.74,60.86
TR83,TR83,TR,2019,975.93,192.46,3647.24,873.82,406.74,39.78
TR83,TR83,TR,2020,1031.33,195.86,3803.01,873.82,406.74,8.3
TR83,TR83,TR,2021,1013.65,187.84,3864.26,873.82,406.74,140.1
ES23,ES23,ES,2015,895.18,1241.85,3889.56,835.94,372.05,107.09
ES23,ES23,ES,2016,869.02,1253.62,4006.0,835.94,372.05,19.03
ES23,ES23,ES,2017,845.89,1246.95,4245.77,835.94,372.05,93.39
ES23,ES23,ES,2018,904.59,1257.83,4173.69,835.94,372.05,107.2
ES23,ES23,ES,2019,836.88,1248.33,4392.78,835.94,372.05,61.62
ES23,ES23,ES,2020,892.67,1260.98,4435.99,835.94,372.05,12.01
ES23,ES23,ES,2021,929.33,1273.81,4584.36,835.94,372.05,12.71
ITC2,ITC2,IT,2015,471.33,1378.77,1883.58,2083.22,697.46,7.85
ITC2,ITC2,IT,2016,471.45,1385.54,1898.66,2083.22,697.46,34.94
ITC2,ITC2,IT,2017,503.33,1392.94,1988.32,2083.22,697.46,147.11
ITC2,ITC2,IT,2018,451.52,1389.44,2038.72,2083.22,697.46,28.04
ITC2,ITC2,IT,2019,450.69,1412.23,2041.98,2083.22,697.46,83.19
ITC2,ITC2,IT,2020,497.83,1397.0,2112.49,2083.22,697.46,91.05
ITC2,ITC2,IT,2021,508.1,1420.82,2146.38,2083.22,697.46,145.1
ES12,ES12,ES,2015,618.1,148.83,4031.57,617.97,436.14,21.67
ES12,ES12,ES,2016,619.53,141.45,4129.79,617.97,436.14,1.27
ES12,ES12,ES,2017,703.67,156.87,4167.48,617.97,436.14,54.94
ES12,ES12,ES,2018,661.11,144.13,4177.92,617.97,436.14,53.43
ES12,ES12,ES,2019,705.26,155.9,4442.01,617.97,436.14,57.97
ES12,ES12,ES,2020,750.9,131.19,4491.51,617.97,436.14,40.6
ES12,ES12,ES,2021,717.79,162.28,4487.32,617.97,436.14,132.26
ES30,ES30,ES,2015,869.3,620.9,3883.59,815.9,291.84,28.66
ES30,ES30,ES,2016,889.99,644.77,3957.71,815.9,291.84,128.16
ES30,ES30,ES,2017,860.04,625.06,4165.08,815.9,291.84,17.63
ES30,ES30,ES,2018,922.51,635.1,4285.37,815.9,291.84,89.46
ES30,ES30,ES,2019,996.59,651.39,4326.64,815.9,291.84,78.49
ES30,ES30,ES,2020,954.08,643.54,4506.51,815.9,291.84,114.61
ES30,ES30,ES,2021,929.41,648.98,4559.73,815.9,291.84,29.95
ITF1,ITF1,IT,2015,461.24,1091.44,1794.95,797.91,561.24,72.76
ITF1,ITF1,IT,2016,576.06,1100.86,1918.82,797.91,561.24,103.93
ITF1,ITF1,IT,2017,527.55,1122.71,1977.18,797.91,561.24,61.8
ITF1,ITF1,IT,2018,559.02,1101.4,2117.74,797.91,561.24,50.7
ITF1,ITF1,IT,2019,564.12,1117.37,2104.25,797.91,561.24,12.81
ITF1,ITF1,IT,2020,605.13,1117.94,2116.26,797.91,561.24,134.21
ITF1,ITF1,IT,2021,606.68,1120.51,2094.9,797.91,561.24,134.79
FRY3,FRY3,FR,2015,1171.95,1281.63,979.96,136.57,78.63,35.91
FRY3,FRY3,FR,2016,1117.83,1292.71,996.32,136.57,78.63,44.43
FRY3,FRY3,FR,2017,1163.13,1287.93,1168.43,136.57,78.63,52.01
FRY3,FRY3,FR,2018,1200.52,1313.55,1059.26,136.57,78.63,111.67
FRY3,FRY3,FR,2019,1233.28,1328.04,1100.32,136.57,78.63,36.95
FRY3,FRY3,FR,2020,1220.55,1333.25,1175.97,136.57,78.63,79.14
FRY3,FRY3,FR,2021,1172.91,1318.03,1223.07,136.57,78.63,129.66
TRA1,TRA1,TR,2015,834.0,29.16,3208.77,1994.56,416.82,81.52
TRA1,TRA1,TR,2016,895.78,33.29,3383.92,1994.56,416.82,111.13
TRA1,TRA1,TR,2017,924.85,32.13,3536.39,1994.56,416.82,121.33
TRA1,TRA1,TR,2018,910.74,27.27,3532.03,1994.56,416.82,45.42
TRA1,TRA1,TR,2019,943.24,57.97,3656.08,1994.56,416.82,139.49
TRA1,TRA1,TR,2020,970.54,50.58,3800.92,1994.56,416.82,123.56
TRA1,TRA1,TR,2021,889.38,42.61,3914.96,1994.56,416.82,13.4
ES53,ES53,ES,2015,776.05,448.25,3947.34,134.47,157.06,89.41
ES53,ES53,ES,2016,786.51,446.66,3993.22,134.47,157.06,33.54
ES53,ES53,ES,2017,843.33,453.54,4145.81,134.47,157.06,24.15
ES53,ES53,ES,2018,829.68,458.67,4244.13,134.47,157.06,129.28
ES53,ES53,ES,2019,788.95,461.97,4351.48,134.47,157.06,101.88
ES53,ES53,ES,2020,777.49,455.27,4377.73,134.47,157.06,12.97
ES53,ES53,ES,2021,849.75,467.06,4644.74,134.47,157.06,149.88
TRC2,TRC2,TR,2015,686.91,251.3,3231.83,746.82,277.48,118.93
TRC2,TRC2,TR,2016,736.41,254.66,3332.83,746.82,277.48,130.5
TRC2,TRC2,TR,2017,720.61,248.46,3489.62,746.82,277.48,64.47
TRC2,TRC2,TR,2018,767.68,251.29,3579.42,746.82,277.48,8.21
TRC2,TRC2,TR,2019,744.1,258.81,3554.48,746.82,277.48,75.47
TRC2,TRC2,TR,2020,786.1,253.71,3783.09,746.82,277.48,82.58
TRC2,TRC2,TR,2021,769.82,258.73,3905.6,746.82,277.48,59.77
ES22,ES22,ES,2015,757.26,442.2,3891.36,614.66,276.4,14.71
ES22,ES22,ES,2016,803.47,445.29,3990.42,614.66,276.4,69.65
ES22,ES22,ES,2017,822.49,460.72,4103.62,614.66,276.4,110.92
ES22,ES22,ES,2018,785.32,441.15,4288.96,614.66,276.4,7.81
ES22,ES22,ES,2019,827.1,440.55,4348.54,614.66,276.4,35.33
ES22,ES22,ES,2020,852.09,472.26,4490.82,614.66,276.4,144.87
ES22,ES22,ES,2021,865.54,462.02,4557.22,614.66,276.4,29.59
ES64,ES64,ES,2015,1225.91,627.82,3886.82,40.35,34.04,135.62
ES64,ES64,ES,2016,1258.68,612.2,3948.32,40.35,34.04,145.2
ES64,ES64,ES,2017,1294.58,612.29,4009.9,40.35,34.04,89.85
ES64,ES64,ES,2018,1328.61,613.93,4258.19,40.35,34.04,95.08
ES64,ES64,ES,2019,1300.91,612.86,4367.51,40.35,34.04,58.93
ES64,ES64,ES,2020,1330.17,622.35,4468.7,40.35,34.04,12.44
ES64,ES64,ES,2021,1351.36,622.67,4642.59,40.35,34.04,128.39
SE23,SE23,SE,2015,910.0,295.19,491.0,111.23,67.8,115.09
SE23,SE23,SE,2016,908.67,293.89,494.8,111.23,67.8,139.76
SE23,SE23,SE,2017,935.28,300.16,415.07,111.23,67.8,22.41
SE23,SE23,SE,2018,853.93,315.16,478.91,111.23,67.8,134.44
SE23,SE23,SE,2019,883.06,301.18,412.16,111.23,67.8,34.46
SE23,SE23,SE,2020,925.01,318.34,535.2,111.23,67.8,72.46
SE23,SE23,SE,2021,984.41,315.34,524.69,111.23,67.8,30.08
HU23,HU23,HU,2015,1003.09,283.24,885.84,154.6,53.04,92.3
HU23,HU23,HU,2016,1062.44,275.68,1023.81,154.6,53.04,5.93
HU23,HU23,HU,2017,1086.54,295.48,895.35,154.6,53.04,104.71
HU23,HU23,HU,2018,1020.35,290.67,969.94,154.6,53.04,19.31
HU23,HU23,HU,2019,1047.15,280.83,1037.55,154.6,53.04,47.59
HU23,HU23,HU,2020,1082.93,298.45,1079.34,154.6,53.04,130.07
HU23,HU23,HU,2021,1076.12,280.68,1064.62,154.6,53.04,84.95
ES63,ES63,ES,2015,1050.24,356.73,3967.49,100.24,67.92,67.02
ES63,ES63,ES,2016,1067.65,338.92,4061.44,100.24,67.92,143.4
ES63,ES63,ES,2017,1090.53,338.17,4156.05,100.24,67.92,143.06
ES63,ES63,ES,2018,1028.62,373.48,4305.73,100.24,67.92,70.62
ES63,ES63,ES,2019,1043.96,369.91,4288.15,100.24,67.92,9.1
ES63,ES63,ES,2020,1126.85,344.94,4547.57,100.24,67.92,124.19
ES63,ES63,ES,2021,1088.79,370.84,4515.97,100.24,67.92,140.22
ITC3,ITC3,IT,2015,831.3,458.24,1714.8,525.37,351.42,23.61
ITC3,ITC3,IT,2016,807.25,463.25,1986.6,525.37,351.42,136.74
ITC3,ITC3,IT,2017,864.85,485.39,1875.93,525.37,351.42,5.82
ITC3,ITC3,IT,2018,860.56,471.6,1972.85,525.37,351.42,56.52
ITC3,ITC3,IT,2019,892.25,470.66,2029.28,525.37,351.42,37.57
ITC3,ITC3,IT,2020,845.13,489.09,2118.56,525.37,351.42,129.85
ITC3,ITC3,IT,2021,830.3,481.02,2167.34,525.37,351.42,53.46
IE05,IE05,IE,2015,1177.08,1227.25,1481.17,116.28,100.95,6.01
IE05,IE05,IE,2016,1138.97,1236.19,1418.83,116.28,100.95,42.64
IE05,IE05,IE,2017,1123.54,1258.03,1520.98,116.28,100.95,66.86
IE05,IE05,IE,2018,1147.09,1254.58,1563.09,116.28,100.95,99.54
IE05,IE05,IE,2019,1104.25,1248.51,1585.26,116.28,100.95,96.91
IE05,IE05,IE,2020,1228.5,1252.18,1612.28,116.28,100.95,79.09
IE05,IE05,IE,2021,1195.17,1265.43,1638.98,116.28,100.95,73.57
SE21,SE21,SE,2015,1122.92,385.82,481.7,146.67,83.88,101.56
SE21,SE21,SE,2016,1128.73,390.81,439.18,146.67,83.88,74.63
SE21,SE21,SE,2017,1156.24,385.92,455.3,146.67,83.88,54.76
SE21,SE21,SE,2018,1224.03,380.45,487.79,146.67,83.88,27.39
SE21,SE21,SE,2019,1151.98,412.22,552.01,146.67,83.88,83.51
SE21,SE21,SE,2020,1162.19,407.32,495.18,146.67,83.88,72.63
SE21,SE21,SE,2021,1243.86,408.94,604.71,146.67,83.88,46.48
HU33,HU33,HU,2015,1227.96,219.36,809.8,98.09,17.3,125.34
